segment_id,zone,latitude,longitude,line_age_years,conductor_material,span_length_m,visual_condition_score,vegetation_proximity_score,past_fault_count,months_since_last_inspection,average_load_percentage,overload_hours_last_month,max_wind_speed_kmph,heavy_rainfall_days,failure_within_30_days,risk_score,risk_level,recommendation,priority_rank
LT-0938,North,13.12897,80.171321,17,AAC,30.2,7,3,1,13,74.5,37.0,59.6,3,0,52.5,Medium,Include in the next scheduled inspection,608
LT-1325,South,12.681192,80.02952,14,AAC,42.3,9,9,1,19,88.6,9.4,54.8,3,0,52.5,Medium,Include in the next scheduled inspection,609
LT-1237,South,12.803658,80.016633,20,AAC,22.8,10,7,1,19,90.1,8.7,23.3,3,0,52.5,Medium,Include in the next scheduled inspection,610
LT-0553,South,12.72915,80.021044,24,Copper,32.4,9,2,0,30,82.5,43.0,40.8,3,0,52.5,Medium,Include in the next scheduled inspection,611
LT-0861,West,12.972563,79.940899,22,ACSR,47.3,7,6,0,11,89.0,5.3,88.3,3,0,52.3,Medium,Include in the next scheduled inspection,612
LT-0350,North,13.129031,80.104179,5,ACSR,50.0,10,8,1,35,84.9,9.8,46.4,3,0,52.3,Medium,Include in the next scheduled inspection,613
LT-0875,West,12.905482,79.872062,25,ACSR,55.5,10,3,2,28,63.6,15.4,40.9,2,0,52.3,Medium,Include in the next scheduled inspection,614
LT-0470,East,12.935282,80.187466,4,AAC,38.9,4,0,3,29,114.4,45.3,63.3,3,0,52.2,Medium,Include in the next scheduled inspection,615
LT-0480,East,12.928632,80.28696,32,AAC,40.6,9,2,2,27,64.3,23.9,13.7,1,0,52.1,Medium,Include in the next scheduled inspection,616
LT-0898,South,12.719275,80.040645,11,AAC,29.5,3,8,0,29,73.6,49.7,58.6,3,0,52.1,Medium,Include in the next scheduled inspection,617
LT-1216,East,12.928924,80.198082,5,ACSR,32.1,9,8,2,27,78.5,21.1,40.3,5,1,52.1,Medium,Include in the next scheduled inspection,618
LT-1215,South,12.718134,79.927242,2,AAC,30.3,4,10,3,21,63.6,23.4,57.5,5,1,52.1,Medium,Include in the next scheduled inspection,619
LT-0049,West,12.872768,79.958214,31,AAC,37.8,7,3,1,12,52.1,21.5,44.0,6,0,52.0,Medium,Include in the next scheduled inspection,620
LT-0007,West,12.903,79.924054,29,AAC,55.4,6,8,0,20,75.9,13.8,47.2,4,0,52.0,Medium,Include in the next scheduled inspection,621
LT-0631,Central,12.933399,80.067134,20,AAC,45.4,6,10,1,25,61.3,19.9,24.7,4,0,52.0,Medium,Include in the next scheduled inspection,622
LT-1142,West,12.909802,79.967769,1,AAC,26.9,9,0,5,22,125.8,42.9,27.6,3,0,52.0,Medium,Include in the next scheduled inspection,623
LT-1638,Central,12.930433,80.129441,19,AAC,36.9,8,7,0,20,72.8,31.0,36.9,4,0,51.9,Medium,Include in the next scheduled inspection,624
LT-0859,South,12.696236,79.98966,20,ACSR,38.9,6,1,2,21,111.4,28.3,48.4,3,0,51.9,Medium,Include in the next scheduled inspection,625
LT-1384,Central,12.903376,80.092971,35,AAC,36.8,5,2,0,19,87.7,22.5,20.2,6,0,51.9,Medium,Include in the next scheduled inspection,626
LT-0210,East,12.938344,80.242364,18,ACSR,35.5,4,7,1,33,70.3,10.2,60.7,2,1,51.8,Medium,Include in the next scheduled inspection,627
LT-0078,West,12.960253,79.923999,16,ACSR,24.1,10,10,0,28,66.9,17.7,43.0,2,1,51.8,Medium,Include in the next scheduled inspection,628
LT-1431,Central,12.884687,80.089647,34,ACSR,26.7,4,1,2,14,82.3,6.0,40.9,4,0,51.8,Medium,Include in the next scheduled inspection,629
LT-0577,Central,12.908824,80.077504,30,AAC,36.2,2,10,1,19,78.0,37.1,27.1,1,0,51.8,Medium,Include in the next scheduled inspection,630
LT-1428,North,13.104153,80.109643,6,ACSR,32.9,3,5,3,35,77.2,15.7,53.2,3,0,51.7,Medium,Include in the next scheduled inspection,631
LT-1279,Central,12.927039,80.054305,7,ACSR,23.7,7,3,2,22,86.6,40.2,45.0,5,0,51.7,Medium,Include in the next scheduled inspection,632
LT-0646,Central,12.919841,80.098921,25,Copper,37.3,10,7,2,6,79.1,17.5,37.7,4,0,51.6,Medium,Include in the next scheduled inspection,633
LT-0939,Central,12.943402,80.031943,30,AAC,32.1,10,8,1,2,43.1,3.8,61.8,1,1,51.6,Medium,Include in the next scheduled inspection,634
LT-1590,North,13.088982,80.215484,27,AAC,48.4,1,9,0,31,91.5,23.1,12.1,5,0,51.6,Medium,Include in the next scheduled inspection,635
LT-0659,West,12.987487,79.978294,18,AAC,30.4,5,6,1,13,90.7,6.6,68.3,4,0,51.5,Medium,Include in the next scheduled inspection,636
LT-1477,East,12.960442,80.208155,10,ACSR,33.1,4,4,2,33,98.9,52.9,34.6,3,0,51.5,Medium,Include in the next scheduled inspection,637
LT-1624,North,13.087905,80.136583,28,ACSR,50.7,4,10,1,14,77.7,27.8,39.1,2,0,51.5,Medium,Include in the next scheduled inspection,638
LT-1539,Central,12.931713,80.071153,11,ACSR,37.0,1,7,1,23,100.8,25.5,45.0,8,0,51.5,Medium,Include in the next scheduled inspection,639
LT-0486,East,12.881221,80.208903,23,ACSR,18.7,3,10,0,35,65.2,19.9,46.1,2,0,51.5,Medium,Include in the next scheduled inspection,640
LT-0248,East,12.880832,80.244402,21,AAC,37.3,6,6,0,25,82.7,44.2,44.8,3,0,51.3,Medium,Include in the next scheduled inspection,641
LT-0865,North,13.056092,80.186787,23,ACSR,54.3,3,4,0,28,72.8,34.6,62.1,3,0,51.3,Medium,Include in the next scheduled inspection,642
LT-0802,South,12.770225,80.004325,18,AAC,50.2,2,3,1,35,115.3,46.4,16.0,5,1,51.3,Medium,Include in the next scheduled inspection,643
LT-1299,West,12.900159,79.972411,11,ACSR,42.6,8,2,2,28,60.2,6.9,69.4,5,0,51.3,Medium,Include in the next scheduled inspection,644
LT-0182,Central,12.886295,80.056446,12,ACSR,27.8,3,9,0,35,71.7,24.8,55.1,4,0,51.3,Medium,Include in the next scheduled inspection,645
LT-1578,Central,12.911967,80.061117,21,AAC,22.9,10,7,0,17,79.8,18.7,39.4,3,1,51.2,Medium,Include in the next scheduled inspection,646
LT-1544,North,13.099259,80.129279,33,AAC,15.0,6,2,1,19,77.0,3.3,44.7,1,0,51.2,Medium,Include in the next scheduled inspection,647
LT-0211,West,12.936899,79.945615,33,Copper,38.7,3,5,1,12,59.6,12.5,50.8,8,0,51.1,Medium,Include in the next scheduled inspection,648
LT-0053,West,12.973626,79.928638,16,ACSR,42.6,4,6,2,11,99.8,39.6,54.3,4,0,51.0,Medium,Include in the next scheduled inspection,649
LT-1796,South,12.756183,80.0547,31,AAC,36.6,9,0,0,24,81.7,11.2,23.7,5,0,50.9,Medium,Include in the next scheduled inspection,650
LT-1636,East,12.902151,80.221466,18,ACSR,44.4,2,3,1,35,86.8,17.4,64.9,4,0,50.9,Medium,Include in the next scheduled inspection,651
LT-0811,North,13.095383,80.153729,34,ACSR,42.7,5,1,0,33,93.2,3.5,31.8,3,0,50.8,Medium,Include in the next scheduled inspection,652
LT-1785,South,12.73232,80.027016,13,AAC,32.8,10,1,2,20,77.0,13.7,46.6,5,0,50.8,Medium,Include in the next scheduled inspection,653
LT-1490,East,12.900467,80.241633,16,AAC,42.8,3,7,2,20,77.9,26.3,61.7,3,0,50.7,Medium,Include in the next scheduled inspection,654
LT-1109,Central,12.865992,80.110999,26,ACSR,30.5,6,4,1,26,84.2,27.5,38.6,1,0,50.6,Medium,Include in the next scheduled inspection,655
LT-1512,South,12.709044,79.996305,20,ACSR,27.4,9,3,1,18,95.4,19.7,43.3,4,0,50.6,Medium,Include in the next scheduled inspection,656
LT-0098,North,13.096629,80.181815,19,ACSR,41.1,2,4,1,31,67.8,31.2,45.9,4,0,50.6,Medium,Include in the next scheduled inspection,657
LT-0648,East,12.899692,80.258635,30,AAC,41.6,4,9,1,33,68.1,3.8,30.0,1,0,50.6,Medium,Include in the next scheduled inspection,658
LT-0744,North,13.099358,80.144482,29,ACSR,33.5,6,1,1,9,102.1,44.5,51.1,1,0,50.5,Medium,Include in the next scheduled inspection,659
LT-0823,South,12.768032,79.973647,25,ACSR,39.2,7,6,0,18,103.1,14.6,39.8,4,0,50.5,Medium,Include in the next scheduled inspection,660
LT-0654,South,12.688464,80.021196,18,ACSR,16.6,6,5,2,4,97.3,53.1,53.3,2,0,50.4,Medium,Include in the next scheduled inspection,661
LT-0026,South,12.634727,80.022746,34,AAC,46.5,2,5,0,8,73.0,54.4,47.1,5,1,50.4,Medium,Include in the next scheduled inspection,662
LT-1444,North,13.059922,80.150972,24,AAC,25.2,1,4,2,22,120.2,29.1,37.4,1,1,50.3,Medium,Include in the next scheduled inspection,663
LT-0378,East,12.902042,80.223877,13,ACSR,29.7,4,3,3,18,125.4,43.3,30.4,5,0,50.3,Medium,Include in the next scheduled inspection,664
LT-0911,West,12.930502,79.918977,34,ACSR,56.1,5,1,0,12,87.5,27.7,53.8,6,0,50.3,Medium,Include in the next scheduled inspection,665
LT-1230,North,13.087369,80.113834,23,AAC,30.0,1,2,2,27,66.8,25.1,40.9,4,0,50.1,Medium,Include in the next scheduled inspection,666
LT-1573,East,12.920856,80.212849,29,AAC,47.7,4,6,0,33,64.2,12.9,23.2,6,0,50.1,Medium,Include in the next scheduled inspection,667
LT-0340,Central,12.940479,80.032116,13,AAC,43.6,10,6,1,11,85.5,19.8,44.3,6,0,50.1,Medium,Include in the next scheduled inspection,668
LT-0455,North,13.114285,80.168976,32,Copper,42.1,9,2,1,8,87.7,20.4,43.5,4,0,50.1,Medium,Include in the next scheduled inspection,669
LT-0295,Central,12.867135,80.05403,26,AAC,42.2,9,3,0,33,45.6,10.0,30.7,5,0,50.1,Medium,Include in the next scheduled inspection,670
LT-0640,Central,12.894533,80.089915,20,ACSR,49.0,8,8,0,3,109.5,46.2,56.2,3,1,50.1,Medium,Include in the next scheduled inspection,671
LT-1071,Central,12.977357,80.107548,25,Copper,43.9,3,9,1,22,70.2,18.0,54.3,2,0,50.0,Medium,Include in the next scheduled inspection,672
LT-1633,West,12.922121,79.893432,29,ACSR,35.5,2,1,1,34,70.0,4.4,35.7,7,0,50.0,Medium,Include in the next scheduled inspection,673
LT-0572,Central,12.915932,80.072515,27,ACSR,46.0,6,5,1,16,66.4,4.7,40.0,6,0,50.0,Medium,Include in the next scheduled inspection,674
LT-0590,North,13.073827,80.163301,26,Copper,51.7,9,1,1,13,52.6,45.8,51.2,5,0,50.0,Medium,Include in the next scheduled inspection,675
LT-0487,East,12.962991,80.159479,35,ACSR,37.0,9,6,0,5,68.0,11.8,40.5,5,0,50.0,Medium,Include in the next scheduled inspection,676
LT-0346,West,12.915016,79.876719,32,ACSR,34.2,5,4,1,18,86.3,14.6,45.9,3,0,49.9,Medium,Include in the next scheduled inspection,677
LT-1256,Central,12.89526,80.07939,14,AAC,30.1,3,3,1,30,75.4,38.3,51.4,4,0,49.9,Medium,Include in the next scheduled inspection,678
LT-1354,South,12.728229,79.992861,25,AAC,28.4,7,5,1,3,65.4,24.1,71.8,2,0,49.9,Medium,Include in the next scheduled inspection,679
LT-1498,West,12.927037,79.931091,29,AAC,25.4,8,7,0,23,81.3,2.8,44.9,1,0,49.8,Medium,Include in the next scheduled inspection,680
LT-0995,Central,12.896223,80.056286,5,AAC,38.7,3,8,1,33,78.8,6.9,60.7,6,0,49.8,Medium,Include in the next scheduled inspection,681
LT-0787,Central,12.937562,80.063032,16,ACSR,41.2,4,9,1,30,79.7,26.4,27.6,4,1,49.8,Medium,Include in the next scheduled inspection,682
LT-1133,North,13.068365,80.139248,26,Copper,28.5,2,10,2,16,93.8,5.3,45.3,3,0,49.7,Medium,Include in the next scheduled inspection,683
LT-1232,West,12.947769,79.999342,5,ACSR,34.7,10,5,1,19,90.4,42.0,50.5,5,0,49.7,Medium,Include in the next scheduled inspection,684
LT-1627,South,12.696588,80.124868,33,Copper,41.2,7,2,3,5,79.1,27.5,50.1,1,0,49.7,Medium,Include in the next scheduled inspection,685
LT-1275,North,13.100015,80.091844,18,AAC,58.5,8,3,1,22,44.7,22.1,48.0,6,0,49.7,Medium,Include in the next scheduled inspection,686
LT-0928,Central,12.858006,80.082068,24,AAC,40.4,3,3,1,16,98.0,39.4,54.3,3,0,49.6,Medium,Include in the next scheduled inspection,687
LT-0318,West,12.941977,79.885245,28,ACSR,41.3,7,8,2,17,65.9,15.3,38.1,1,0,49.6,Medium,Include in the next scheduled inspection,688
LT-1482,North,13.111821,80.102201,18,ACSR,24.6,7,4,2,5,89.4,38.0,63.1,1,0,49.6,Medium,Include in the next scheduled inspection,689
LT-1425,South,12.667569,80.026854,17,Copper,55.4,10,8,1,34,88.0,11.3,44.1,2,1,49.5,Medium,Include in the next scheduled inspection,690
LT-1485,West,12.910156,79.90115,30,ACSR,28.3,10,9,1,5,82.2,8.5,28.6,4,0,49.5,Medium,Include in the next scheduled inspection,691
LT-0151,Central,12.915156,80.100893,11,AAC,40.7,8,6,0,30,67.8,40.8,59.5,1,0,49.5,Medium,Include in the next scheduled inspection,692
LT-0386,Central,13.004639,80.050676,6,AAC,44.2,6,4,4,18,75.9,6.4,64.3,2,0,49.4,Medium,Include in the next scheduled inspection,693
LT-1355,Central,12.952542,80.097516,1,AAC,30.3,4,8,1,17,94.3,9.7,85.1,5,1,49.4,Medium,Include in the next scheduled inspection,694
LT-1668,South,12.818506,80.055377,25,ACSR,43.5,9,7,1,1,87.4,20.7,49.2,2,0,49.4,Medium,Include in the next scheduled inspection,695
LT-1658,Central,12.871296,80.09881,34,AAC,44.5,6,8,0,26,58.2,20.5,26.5,1,1,49.4,Medium,Include in the next scheduled inspection,696
LT-1505,Central,12.871774,80.108063,22,ACSR,18.1,9,4,1,22,48.4,4.8,31.7,6,1,49.4,Medium,Include in the next scheduled inspection,697
LT-0091,North,13.040859,80.146243,31,AAC,27.7,1,5,0,18,79.3,23.5,55.6,3,1,49.4,Medium,Include in the next scheduled inspection,698
LT-0089,North,13.00868,80.108294,5,Copper,41.2,7,7,1,5,122.6,100.0,60.1,4,0,49.4,Medium,Include in the next scheduled inspection,699
LT-0271,North,12.988934,80.168085,35,ACSR,19.5,3,1,1,10,92.1,16.3,45.5,5,0,49.4,Medium,Include in the next scheduled inspection,700
LT-0773,West,12.921031,79.868008,22,Copper,45.9,5,10,1,9,83.1,15.8,52.2,8,0,49.4,Medium,Include in the next scheduled inspection,701
LT-0860,East,12.929735,80.25326,10,ACSR,49.7,5,0,3,36,63.1,12.7,62.2,4,0,49.4,Medium,Include in the next scheduled inspection,702
LT-0996,East,12.873332,80.185904,19,AAC,47.8,6,8,1,2,71.0,21.3,80.7,5,1,49.3,Medium,Include in the next scheduled inspection,703
LT-0954,North,13.078228,80.150817,1,ACSR,50.9,7,7,1,17,72.8,56.1,67.1,5,0,49.3,Medium,Include in the next scheduled inspection,704
LT-1579,Central,12.900152,80.068685,29,ACSR,41.4,7,0,1,21,87.9,2.3,40.6,5,1,49.3,Medium,Include in the next scheduled inspection,705
LT-1338,West,13.003917,79.900081,13,Copper,38.6,10,2,1,35,117.1,27.8,32.5,4,0,49.2,Medium,Include in the next scheduled inspection,706
LT-0746,East,12.965303,80.184717,21,AAC,26.3,6,6,2,2,93.9,13.7,49.5,5,0,49.2,Medium,Include in the next scheduled inspection,707
LT-0133,West,12.959,79.977256,32,ACSR,29.7,9,4,1,13,71.6,5.8,36.0,3,0,49.1,Medium,Include in the next scheduled inspection,708
LT-0969,East,12.917025,80.168444,13,Copper,33.2,6,10,1,33,94.9,16.5,56.6,2,0,49.1,Medium,Include in the next scheduled inspection,709
LT-0887,South,12.686511,79.984291,26,Copper,37.6,8,5,2,1,111.2,29.9,47.5,4,0,49.0,Medium,Include in the next scheduled inspection,710
LT-0686,South,12.685993,79.983299,25,ACSR,33.0,7,3,2,27,40.8,24.0,38.8,2,0,49.0,Medium,Include in the next scheduled inspection,711
LT-0906,West,12.927842,79.968021,9,AAC,47.7,9,10,2,33,84.7,11.4,28.0,2,0,49.0,Medium,Include in the next scheduled inspection,712
LT-0824,West,12.905311,79.998067,28,AAC,40.3,3,4,2,9,78.0,12.2,45.1,6,0,48.9,Medium,Include in the next scheduled inspection,713
LT-1167,Central,12.887444,80.067519,28,Copper,36.1,9,8,0,5,72.8,25.6,49.9,5,1,48.9,Medium,Include in the next scheduled inspection,714
LT-1761,South,12.717897,80.066546,34,ACSR,32.4,6,9,0,14,82.2,7.7,21.8,4,0,48.8,Medium,Include in the next scheduled inspection,715
LT-0384,East,12.926676,80.214031,32,ACSR,48.8,1,1,2,12,46.9,19.8,56.0,7,0,48.8,Medium,Include in the next scheduled inspection,716
LT-0285,East,12.953101,80.206923,12,AAC,46.3,6,6,1,19,49.3,7.1,69.8,7,0,48.7,Medium,Include in the next scheduled inspection,717
LT-0024,Central,12.938322,80.102576,9,AAC,22.7,8,7,1,19,67.6,14.7,48.6,5,0,48.7,Medium,Include in the next scheduled inspection,718
LT-1644,South,12.733964,80.028832,4,ACSR,35.0,3,10,0,25,117.1,65.4,51.1,3,0,48.7,Medium,Include in the next scheduled inspection,719
LT-1461,West,12.982289,79.912135,32,AAC,39.6,3,8,2,4,90.7,6.4,48.1,2,0,48.6,Medium,Include in the next scheduled inspection,720
LT-1298,North,13.064209,80.151786,26,ACSR,24.7,2,6,1,10,102.5,35.0,45.3,3,1,48.6,Medium,Include in the next scheduled inspection,721
LT-1683,West,13.007375,79.923504,14,AAC,35.0,9,5,0,13,85.5,20.9,69.1,4,0,48.6,Medium,Include in the next scheduled inspection,722
LT-0093,East,12.953148,80.211808,26,ACSR,47.2,3,6,1,16,49.4,44.8,61.5,2,0,48.6,Medium,Include in the next scheduled inspection,723
LT-0129,North,13.089336,80.169372,27,AAC,21.5,6,9,1,9,65.6,13.9,25.6,4,0,48.5,Medium,Include in the next scheduled inspection,724
LT-1565,West,12.92904,79.880208,7,AAC,30.8,2,10,2,13,89.7,14.5,69.6,6,1,48.4,Medium,Include in the next scheduled inspection,725
LT-0608,North,13.168617,80.152105,29,AAC,40.4,3,1,0,18,84.6,31.6,50.6,3,0,48.4,Medium,Include in the next scheduled inspection,726
LT-0731,South,12.749679,79.996198,34,ACSR,20.0,2,3,1,13,99.0,25.1,36.5,3,0,48.4,Medium,Include in the next scheduled inspection,727
LT-0484,South,12.763028,80.023226,31,AAC,50.0,1,2,0,32,65.6,21.0,49.5,3,0,48.3,Medium,Include in the next scheduled inspection,728
LT-0355,East,12.947372,80.294786,19,ACSR,16.8,10,5,1,29,59.3,18.0,36.0,1,0,48.3,Medium,Include in the next scheduled inspection,729
LT-1048,West,12.910057,79.925951,30,ACSR,48.7,3,3,0,29,74.8,15.2,55.4,4,1,48.2,Medium,Include in the next scheduled inspection,730
LT-0012,Central,12.877879,80.097171,27,ACSR,47.4,10,6,3,8,91.1,14.7,22.3,1,0,48.2,Medium,Include in the next scheduled inspection,731
LT-1379,West,12.900627,79.906611,28,AAC,28.2,2,7,1,27,95.4,46.4,15.1,2,0,48.2,Medium,Include in the next scheduled inspection,732
LT-1055,South,12.707245,80.089685,34,AAC,36.0,2,4,1,31,66.0,36.0,23.3,0,0,48.1,Medium,Include in the next scheduled inspection,733
LT-0745,East,12.938712,80.248365,30,Copper,32.5,5,7,0,9,106.6,31.8,43.0,5,0,48.0,Medium,Include in the next scheduled inspection,734
LT-1198,West,12.865514,79.992473,21,ACSR,28.8,8,6,1,18,88.8,18.3,45.9,3,0,48.0,Medium,Include in the next scheduled inspection,735
LT-0636,North,13.021904,80.18017,22,ACSR,42.7,4,8,1,24,95.1,53.6,11.7,3,0,48.0,Medium,Include in the next scheduled inspection,736
LT-0277,South,12.706108,79.992883,20,AAC,48.4,10,5,0,35,84.4,7.9,30.4,3,0,48.0,Medium,Include in the next scheduled inspection,737
LT-1171,South,12.729689,79.982982,21,ACSR,27.7,5,3,2,1,109.0,13.9,75.7,3,0,48.0,Medium,Include in the next scheduled inspection,738
LT-1349,East,12.931563,80.253421,10,AAC,30.9,7,9,3,24,79.1,1.2,27.4,4,0,47.7,Medium,Include in the next scheduled inspection,739
LT-1784,North,13.086197,80.166583,8,Copper,40.2,7,10,3,36,42.6,21.4,25.9,3,0,47.6,Medium,Include in the next scheduled inspection,740
LT-0044,South,12.71861,80.053889,13,AAC,37.0,7,5,3,8,112.1,43.3,29.5,3,0,47.6,Medium,Include in the next scheduled inspection,741
LT-0510,North,13.101296,80.131156,32,AAC,43.1,2,5,1,13,73.4,21.4,43.8,3,0,47.6,Medium,Include in the next scheduled inspection,742
LT-0835,West,13.015553,79.974833,19,AAC,42.6,6,5,1,8,85.2,22.2,47.6,6,0,47.5,Medium,Include in the next scheduled inspection,743
LT-0878,South,12.759907,80.086778,27,ACSR,43.9,7,1,1,10,99.4,41.3,50.5,1,0,47.5,Medium,Include in the next scheduled inspection,744
LT-0347,Central,12.937016,80.071913,28,ACSR,46.7,8,5,1,6,89.9,12.4,47.0,3,0,47.5,Medium,Include in the next scheduled inspection,745
LT-0276,South,12.743082,80.013776,11,AAC,37.6,4,10,1,25,91.2,7.4,41.8,5,1,47.4,Medium,Include in the next scheduled inspection,746
LT-0337,North,13.108657,80.123028,26,AAC,32.8,6,4,0,20,70.9,29.9,38.7,3,1,47.4,Medium,Include in the next scheduled inspection,747
LT-1308,West,12.929848,79.899537,7,AAC,45.5,10,8,2,30,85.9,18.0,31.0,3,0,47.3,Medium,Include in the next scheduled inspection,748
LT-1417,East,12.931376,80.114142,31,AAC,32.7,2,4,0,24,86.1,8.6,46.9,5,0,47.3,Medium,Include in the next scheduled inspection,749
LT-0673,Central,12.973772,80.111672,18,Copper,36.9,4,9,1,18,81.8,2.1,50.2,6,0,47.3,Medium,Include in the next scheduled inspection,750
LT-0339,North,13.107464,80.104053,7,AAC,27.3,2,7,1,36,73.2,35.8,47.5,3,0,47.2,Medium,Include in the next scheduled inspection,751
LT-1596,West,12.968898,79.931632,10,AAC,36.0,3,6,1,36,96.9,26.1,46.9,3,0,47.2,Medium,Include in the next scheduled inspection,752
LT-0392,North,13.067247,80.158059,13,AAC,34.0,7,1,0,32,82.3,10.2,65.2,4,0,47.2,Medium,Include in the next scheduled inspection,753
LT-0353,East,12.937399,80.157617,26,AAC,22.7,5,7,0,33,74.1,27.9,23.0,2,0,47.1,Medium,Include in the next scheduled inspection,754
LT-1163,Central,12.941925,80.085418,34,ACSR,24.2,4,10,0,5,70.5,24.0,33.2,3,1,47.0,Medium,Include in the next scheduled inspection,755
LT-1111,North,13.133526,80.187834,29,Copper,49.6,5,8,0,19,76.1,24.3,47.7,2,0,47.0,Medium,Include in the next scheduled inspection,756
LT-1367,South,12.739114,79.973973,26,Copper,31.8,8,7,4,5,77.5,12.0,10.2,5,0,46.8,Medium,Include in the next scheduled inspection,757
LT-1747,West,12.898333,79.971704,15,ACSR,63.3,3,0,0,36,74.9,33.9,72.2,6,0,46.8,Medium,Include in the next scheduled inspection,758
LT-0677,Central,12.913587,80.129272,17,AAC,32.6,9,0,2,9,101.8,34.9,57.1,1,0,46.7,Medium,Include in the next scheduled inspection,759
LT-1069,North,13.075931,80.173599,18,AAC,33.8,6,3,1,17,73.1,11.6,48.3,6,0,46.7,Medium,Include in the next scheduled inspection,760
LT-0441,Central,12.910493,80.0714,24,ACSR,35.8,4,1,2,16,100.2,41.8,47.3,1,0,46.7,Medium,Include in the next scheduled inspection,761
LT-0198,Central,12.917536,80.07204,12,ACSR,24.3,4,7,2,32,70.6,42.1,18.9,3,0,46.7,Medium,Include in the next scheduled inspection,762
LT-0235,Central,12.929086,80.134205,15,AAC,44.1,7,1,2,24,58.4,27.7,41.8,4,1,46.6,Medium,Include in the next scheduled inspection,763
LT-0763,North,13.020098,80.265832,21,AAC,54.7,7,6,1,1,86.0,52.4,42.8,4,0,46.6,Medium,Include in the next scheduled inspection,764
LT-1555,South,12.742666,80.011776,16,AAC,29.4,3,4,1,36,69.9,18.9,38.7,4,0,46.6,Medium,Include in the next scheduled inspection,765
LT-1540,East,12.945478,80.24765,13,ACSR,21.4,10,2,4,2,83.1,44.1,22.5,5,0,46.6,Medium,Include in the next scheduled inspection,766
LT-1046,South,12.7506,80.018107,23,Copper,52.6,8,0,1,34,74.6,5.9,50.1,4,0,46.6,Medium,Include in the next scheduled inspection,767
LT-0944,East,12.960002,80.157918,23,AAC,31.7,10,7,1,30,78.0,11.2,10.0,2,0,46.6,Medium,Include in the next scheduled inspection,768
LT-1153,North,13.099036,80.17931,26,ACSR,17.1,4,5,1,21,89.4,19.2,23.9,3,0,46.6,Medium,Include in the next scheduled inspection,769
LT-0685,West,12.959991,79.900302,17,AAC,33.8,8,0,1,32,62.2,26.5,48.8,3,0,46.4,Medium,Include in the next scheduled inspection,770
LT-0771,South,12.707,80.03652,8,ACSR,49.2,1,5,2,36,93.6,13.5,59.9,4,0,46.4,Medium,Include in the next scheduled inspection,771
LT-0957,West,12.900093,79.903796,35,ACSR,15.0,6,4,2,5,35.0,1.5,70.2,1,0,46.4,Medium,Include in the next scheduled inspection,772
LT-1750,East,12.923657,80.214712,18,ACSR,44.7,10,8,0,14,105.5,34.2,41.2,3,0,46.3,Medium,Include in the next scheduled inspection,773
LT-0387,West,12.953798,79.954606,35,AAC,17.1,2,3,2,15,95.1,25.4,25.6,1,0,46.2,Medium,Include in the next scheduled inspection,774
LT-1770,Central,12.923465,80.150791,20,Copper,40.1,1,7,2,30,79.7,42.2,32.7,2,0,46.2,Medium,Include in the next scheduled inspection,775
LT-1322,East,12.885942,80.228305,22,ACSR,27.0,9,8,1,23,81.5,2.6,42.9,1,0,46.2,Medium,Include in the next scheduled inspection,776
LT-1016,North,13.071448,80.170898,25,ACSR,62.3,2,0,3,14,83.7,18.3,61.4,3,0,46.2,Medium,Include in the next scheduled inspection,777
LT-0581,East,12.959208,80.217058,12,AAC,24.3,5,9,1,18,86.9,7.8,63.6,3,0,46.2,Medium,Include in the next scheduled inspection,778
LT-0294,North,13.10684,80.180689,15,Copper,33.2,9,4,3,28,59.3,31.5,10.0,4,0,46.1,Medium,Include in the next scheduled inspection,779
LT-0096,West,12.929523,79.959863,30,AAC,34.3,3,6,3,1,79.5,27.4,33.6,3,0,46.0,Medium,Include in the next scheduled inspection,780
